title,url,price,latitude,longitude
"2 Bdr 2 level Penthouse, 30th floor, Coquitlam Avail Now",https://vancouver.craigslist.org/pml/apa/d/coquitlam-bdr-level-penthouse-30th/7608890180.html,"4,250",49.282903,-122.793503
2 bedroom ground level suite,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-ground-level-suite/7608889300.html,"2,700",49.218399,-123.098109
Ladner,https://vancouver.craigslist.org/rds/apa/d/delta-central-ladner/7604994670.html,"1,650",49.0986,-123.0318
Beautiful Brookswood in Langley!,https://vancouver.craigslist.org/rds/apa/d/langley-beautiful-brookswood-in-langley/7608888679.html,"1,485",49.076937,-122.669355
Unfurnished 3 bed 2.5 bath main floor unit in a single house for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bed-25-bath-main/7608882735.html,"3,600",49.221535,-123.122052
rarely available - a long term home,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-rarely-available-long/7607711897.html,"4,250",49.32583,-123.107655
2 Bedroom ground level basement suite,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-ground-level-basement/7602657687.html,"2,200",49.2038,-122.9921
1 Bedroom + Den near Airport - Richmond River Park Place II,https://vancouver.craigslist.org/rch/apa/d/richmond-west-bedroom-den-near-airport/7608866230.html,"2,500",49.1626,-123.1721
Compass #2308| Unfurnished 1 Bed+Den+ A/C+ Balcony w/ views,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-compass-2308/7604698586.html,"2,545",49.312047,-123.031817
Pinnacle Living| Unfurnished 2Bed+Den+2Bath+AC+Balcony+SMALL PETS OK!,https://vancouver.craigslist.org/van/apa/d/vancouver-pinnacle-living-unfurnished/7605804810.html,"3,990",49.267172,-123.113732
"Poirier, ground studio in new house (separate entrance)",https://vancouver.craigslist.org/pml/apa/d/coquitlam-poirier-ground-studio-in-new/7608875591.html,"1,600",49.257106,-122.840409
 NEW Golf Course View 1 Bed & Den Condo (FURNISHED),https://vancouver.craigslist.org/pml/apa/d/coquitlam-new-golf-course-view-bed-den/7604841633.html,"3,000",49.248997,-122.872028
Furnished 2Br2Ba Luxury Condo - Coal Harbour Downtown Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-2br2ba-luxury-condo/7608885281.html,"4,800",49.284497,-123.139739
Rarely Available Newly Renovated Upper Level 4-Bed 2-Bath Burnaby Home,https://vancouver.craigslist.org/bnc/apa/d/burnaby-rarely-available-newly/7607368854.html,"4,858",49.218354,-122.933417
Rarely Available Newly Renovated 1-Bed 1-Bath Suite in Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-rarely-available-newly/7605483311.html,"2,188",49.218354,-122.933417
Rarely Available Newly Renovated 5-Bed 3-Bath Burnaby Home -2Suites,https://vancouver.craigslist.org/bnc/apa/d/burnaby-rarely-available-newly/7607368641.html,"7,000",49.218354,-122.933417
Riverdale Drive main floor 3 bedroom + 2 bathroom - Richmond,https://vancouver.craigslist.org/rch/apa/d/richmond-west-riverdale-drive-main/7608863863.html,"3,700",49.1626,-123.1721
4 Bedroom lower level home at Fraser area in East Vancouver!,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-lower-level-home-at/7603887608.html,"3,300",49.248,-123.0913
Located in North Vancouver: Beautiful 1Bed + 1Bath Furnished Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-located-in-north/7608879453.html,"2,300",49.317772,-123.084412
One bedroom (Coquitlam),https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-one-bedroom/7608878552.html,"1,500",49.2436,-122.7865
Vacant 4+Den House in Shaughnessy,https://vancouver.craigslist.org/van/apa/d/vancouver-vacant-4den-house-in/7608881059.html,"6,000",49.250841,-123.139056
Burquitlam New furnished 1Bed/1Bath Unit,https://vancouver.craigslist.org/pml/apa/d/coquitlam-burquitlam-new-furnished-1bed/7600639404.html,"2,220",49.266096,-122.882515
FURNISHED 2 BED 2 BATH LUXURY CONDO FOR RENT (Small dog friendly),https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bed-bath-luxury/7600876270.html,"4,350",49.218366,-123.140182
KERRISDALE - 1 BR SUITE AVAILABLE - PET FRIENDLY,https://vancouver.craigslist.org/van/apa/d/vancouver-kerrisdale-br-suite-available/7606798670.html,"2,250",49.219344,-123.140654
Amazing views from a 2 bedroom unit at Jameson House in Downtown!,https://vancouver.craigslist.org/van/apa/d/vancouver-amazing-views-from-2-bedroom/7599605869.html,"3,900",49.286217,-123.115232
Bright Yaletown 2 Bedroom Apartment with amazing views and amentites!,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-yaletown-bedroom/7607671015.html,"3,800",49.27592,-123.118127
One-bedroom Furnished Apartment in Richmond,https://vancouver.craigslist.org/rch/apa/d/richmond-west-one-bedroom-furnished/7599407918.html,"2,550",49.1626,-123.1721
Located in North Vancouver: 1Bed + 1Bath Fully Furnished Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-located-in-north/7608874178.html,"2,300",49.317772,-123.084412
Unfurnished Two Bedroom (2bedroom +1bath)Dunbar/UBC/Vancouver house/ba,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-two-bedroom/7605793000.html,"2,600",49.251252,-123.188496
Astonishing 2-bedroom Sub-penthouse in the Heart of Yaletown,https://vancouver.craigslist.org/van/apa/d/vancouver-astonishing-bedroom-sub/7607047750.html,"4,250",49.2788,-123.1139
"1 bed/1bath basement suite for rent 1,900",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-bed-1bath/7606561865.html,"1,900",49.274,-122.7649
Very Spacious and bright Lower 2 Large BR Suite,https://vancouver.craigslist.org/van/apa/d/vancouver-very-spacious-and-bright/7606983549.html,"2,000",49.217994,-123.053066
Dunbar - Whole house- Unfurnished-  6 months only,https://vancouver.craigslist.org/van/apa/d/vancouver-dunbar-whole-house/7608119927.html,"5,000",49.240601,-123.184311
4 beds 3 baths House Located @ 72A Ave for Rent,https://vancouver.craigslist.org/rds/apa/d/delta-beds-baths-house-located-72a-ave/7607211851.html,"3,700",49.134843,-122.900582
2 beds 2 baths House @ 72 Ave for Rent,https://vancouver.craigslist.org/rds/apa/d/delta-beds-baths-house-72-ave-for-rent/7607215662.html,"3,000",49.133964,-122.900597
Luxury House with Furniture @ 87 Ave for rent,https://vancouver.craigslist.org/rds/apa/d/delta-luxury-house-with-furniture-87/7607553148.html,"4,500",49.161036,-122.893528
Unfurnished 2 Bedroom @ SHANGRI-LA Private Estates with Ocean VIEWS!,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bedroom-shangri/7608876178.html,"12,500",49.2833,-123.1298
Elegant 2Bedroom + 1Bathroom+1Den in the heart of Metro,https://vancouver.craigslist.org/bnc/apa/d/burnaby-elegant-2bedroom-1bathroom1den/7602551611.html,"2,900",49.226957,-123.004829
Elegant  House with 4Beds & 2Baths @Maple Ridge,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-elegant-house-with-4beds/7604024141.html,"3,200",49.230512,-122.600384
Amazing 1Bed+1Bath well located Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-amazing-1bed1bath-well/7606501155.html,"2,650",49.270036,-123.107976
Luxury 1bds+1 bath+1Den at SW Marine Drive,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1bds1-bath1den-at-sw/7607593243.html,"2,650",49.211749,-123.11378
Modern 1Bed+1Bath well located Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-modern-1bed1bath-well-located/7602844305.html,"2,650",49.264604,-123.11201
"2/bd 1/ba, Bike Storage, In Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-bd-ba-bike-storage-in/7607505885.html,"3,550",49.2833,-123.1298
Recently Renovated 2 Bedroom 1 Bath Basement Dundarave West Vancouver,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-recently-renovated/7605783625.html,"2,200",49.340329,-123.181801
Modern 3bd+ 2.5bath  well located townhome,https://vancouver.craigslist.org/van/apa/d/vancouver-modern-3bd-25bath-well/7607218330.html,"5,000",49.231661,-123.128457
Luxury 1bd+1 bath  with water views Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1bd1-bath-with-water/7602825780.html,"3,000",49.290795,-123.130002
Super Spacious 1 Bed 1Bath Unit in House near SFU,https://vancouver.craigslist.org/bnc/apa/d/burnaby-super-spacious-bed-1bath-unit/7604357633.html,"2,000",49.264,-122.9369
Pet Friendly One Bedroom Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-pet-friendly-one/7608869287.html,"2,250",49.337451,-123.071972
Beautiful !3 Bed + 2.5 Bath Cozy House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-beautiful-bed-25-bath-cozy/7598886331.html,"3,500",49.289877,-122.8176
Elegant View Quite 4 Bedroom Main house in Coquitlam Centre Mountain,https://vancouver.craigslist.org/pml/apa/d/coquitlam-elegant-view-quite-bedroom/7603543955.html,"3,300",49.289388,-122.773805
High Rise Amazing 3 Bed 2 Bath Condo near Edmonds Station,https://vancouver.craigslist.org/bnc/apa/d/burnaby-high-rise-amazing-bed-bath/7605605719.html,"3,200",49.210117,-122.961815
Amazing view of Burrard Inlet House 4 Bed + 3 Bath,https://vancouver.craigslist.org/pml/apa/d/port-moody-amazing-view-of-burrard/7602158344.html,"3,500",49.3231,-122.8626
Brand New Furnished 2 Bedroom @ One Burrard Place Yaletown w/ VIEWS!,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-furnished-bedroom/7604238585.html,"7,800",49.2767,-123.13
Short Term Executive 2 Bedroom @ Shangri-La Residences w. Water Views,https://vancouver.craigslist.org/van/apa/d/vancouver-short-term-executive-bedroom/7604238486.html,"10,500",49.2833,-123.1298
"Storage lockers, High speed elevators",https://vancouver.craigslist.org/van/apa/d/vancouver-storage-lockers-high-speed/7608873535.html,"2,355",49.261177,-123.097412
3100 / 3br - Large beautiful townhome for rent!,https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-large-beautiful-townhome-for/7607502947.html,"3,100",49.264,-122.9369
D59 - Amazing 2 bedroom at Avenue One,https://vancouver.craigslist.org/van/apa/d/vancouver-d59-amazing-bedroom-at-avenue/7608864234.html,"5,950",49.269632,-123.109971
3bed and 2bath Family Home – New Westminster,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-3bed-and/7608863614.html,"3,600",49.1886,-122.9384
Quiet and clean 4Bd house main floor rent in Harbour Chines,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-quiet-and-clean-4bd/7601334229.html,"4,000",49.265,-122.8716
"Furnished 1000 1 bdrm & Den Townhouse, 250 sqft Roof Top Patio",https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bdrm-den-townhouse/7600619611.html,"3,975",49.265109,-123.12344
"Sweeping Panoramic Views, West Van 1450 sqft 2 bdrm/ 2 bath unit",https://vancouver.craigslist.org/van/apa/d/west-vancouver-sweeping-panoramic-views/7608232146.html,"6,000",49.348401,-123.202237
Fully Furnished 1 bdrm Townhouse by VGH in Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bdrm/7599293434.html,"3,150",49.265109,-123.12344
"High Floor FURNISHED 3bed + 2bathroom with a view – Vancouver, BC",https://vancouver.craigslist.org/van/apa/d/vancouver-high-floor-furnished-3bed/7608863367.html,"7,500",49.2833,-123.1298
"1100 Sqft, Beautifully Furnished 2 bdrm Condo",https://vancouver.craigslist.org/van/apa/d/vancouver-1100-sqft-beautifully/7606986251.html,"5,380",49.2767,-123.13
Two bedroom plus den,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-two-bedroom-plus-den/7602518432.html,"3,000",49.211923,-122.935252
"D9 - One of a kind rare apartment, amazing water & mountain views",https://vancouver.craigslist.org/van/apa/d/vancouver-d9-one-of-kind-rare-apartment/7608864106.html,"7,500",49.2788,-123.1139
3 Bed 2.5 Bath House for rent,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-25-bath-house-for-rent/7605208781.html,"3,300",49.126677,-122.680936
View and Location By Sky Train,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-view-and/7607161515.html,"2,600",49.1894,-122.8454
Two (2) Bedroom @ PURCELL WAY - LYNNMOUR SOUTH  - CAPILANO UNI (72),https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-two-bedroom-purcell-way/7606799612.html,"3,250",49.317321,-123.021841
Sunny bright extra large two beds apartment available,https://vancouver.craigslist.org/van/apa/d/vancouver-sunny-bright-extra-large-two/7607316791.html,"2,650",49.2151,-123.1396
Luxurious 2 Bedroom Townhouse Available May 1 (RP-SC),https://vancouver.craigslist.org/bnc/apa/d/burnaby-luxurious-bedroom-townhouse/7606730116.html,"2,995",49.216683,-122.942677
Luxurious Almost-brand-new 2 bedroom basement suite avail June (RP-SC),https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-almost-brand-new/7603162774.html,"2,995",49.2603,-123.146
Luxurious Almost-brand-new 2 bedroom basement suite avail now (RP-SC),https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-almost-brand-new/7604479139.html,"2,995",49.2603,-123.146
Modern 2 Bedroom Apartment @ UBC (Furnished) Available May 1,https://vancouver.craigslist.org/van/apa/d/vancouver-modern-bedroom-apartment-ubc/7608902440.html,"3,800",49.261942,-123.240431
1 bedroom spacious suite -great location,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-spacious-suite-great/7608902253.html,"1,850",49.264584,-123.088374
Beacon | Spacious Unfurnished 3 Bed+2 Bath sub-Penthouse+Huge patio,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-beacon-spacious/7608902137.html,"4,900",49.311486,-123.030637
2 bedroom 2 bath 1den Yaletown condo,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bath-1den-yaletown/7607711214.html,"3,650",49.284019,-123.11383
"2,200 / 2br - 900ft2 - 2 bed, 1 bath, 1 parking  (Burnab",https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-900ft2-bed-bath-parking/7608899955.html,"2,200",49.2275,-122.9301
Incredible Views from Stunning 4 Bed 4 Bath Family Home *Unfurnished*,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-incredible-views-from/7608899569.html,"8,795",49.329491,-123.146038
Brand New 3 brdms CORNER Townhouse for rent,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-brand-new-brdms-corner/7608898245.html,"3,200",49.2196,-122.6164
Spacious Quiet Area Fleetwood House for Rent. Available May 1,https://vancouver.craigslist.org/rds/apa/d/surrey-north-spacious-quiet-area/7608897217.html,"2,499",49.1948,-122.8131
New home with 2 bedrooms & 2 bathrooms on top floor.,https://vancouver.craigslist.org/rch/apa/d/richmond-southwest-new-home-with/7608896754.html,"2,400",49.1323,-123.1705
LOVELY 1 BR SUITE AVAILBLE FOR APRIL 15TH,https://vancouver.craigslist.org/van/apa/d/vancouver-lovely-br-suite-availble-for/7600785847.html,"2,495",49.261177,-123.097412
Located in Burnaby: 1 Bed + Den + 1 Bath Fully Furnished Condo w/ AC,https://vancouver.craigslist.org/bnc/apa/d/burnaby-located-in-burnaby-bed-den-bath/7608892980.html,"2,900",49.263063,-123.003671
BALCONY - Laundry - DISHWASHER - Bright - RENOVATED - clean - UBC,https://vancouver.craigslist.org/van/apa/d/vancouver-balcony-laundry-dishwasher/7608895089.html,"2,500",49.231045,-123.091885
* FURNISHED *-CHINATOWN - LAUNDRY - DISHWASHER - HUGE DECK - RENOVATED,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-chinatown-laundry/7608894983.html,"2,300",49.278025,-123.098588
(Unique Accommodations) ID:4198 World Class Luxury Residence,https://vancouver.craigslist.org/van/apa/d/vancouver-unique-accommodations-id4198/7606383945.html,"12,500",49.274427,-123.132277
(UniqueAccommodations.com) ID:5315 Stunning 5 bdrm home,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-uniqueaccommodationscom/7607501221.html,"8,500",49.326653,-123.086711
2 Bedroom + Den Garden Suite in Burnaby North,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-den-garden-suite-in/7604666632.html,"2,100",49.277949,-122.985249
(UniqueAccommodations.com) ID 4564: Beautiful Furnished Townhouse,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-uniqueaccommodationscom/7605434027.html,"6,000",49.333079,-123.044161
2000/1000sqft-2 bedroom 2 bathroom basement suite,https://vancouver.craigslist.org/rds/apa/d/surrey-sqft-bedroom-bathroom-basement/7608893541.html,"2,000",48.999678,-122.753573
"1Bed +Den, 1Bath Wynwood Green",https://vancouver.craigslist.org/bnc/apa/d/coquitlam-1bed-den-1bath-wynwood-green/7608887052.html,"2,550",49.249655,-122.886672
(UniqueAccommodations.com) ID:3651 Spectacular 3 bdrm waterfront condo,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7605054249.html,"8,800",49.271987,-123.121398
"BRAND NEW for rent! 1, 2 & 3 bedroom homes at Pinnacle Living!",https://vancouver.craigslist.org/rch/apa/d/richmond-brand-new-for-rent-bedroom/7608873092.html,"3,500",49.18843,-123.127513
(UniqueAccommodations.com) ID:5271 Stunning furnished TH in Lonsdale,https://vancouver.craigslist.org/van/apa/d/north-vancouver-uniqueaccommodationscom/7604214361.html,"4,980",49.317178,-123.071208
Spectacular 3 Bedroom Water View Suite at Kings Landing,https://vancouver.craigslist.org/van/apa/d/vancouver-spectacular-bedroom-water/7602137659.html,"8,600",49.272064,-123.12765
"Kits Beach, Deluxe 2 Bedroom and Loft, April 15th",https://vancouver.craigslist.org/van/apa/d/vancouver-kits-beach-deluxe-bedroom-and/7602130049.html,"6,500",49.275378,-123.150485
"(UniqueAccommodations.com) ID:4127 Spacious 2 Bdrm, 2 bath 909 Burrard",https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7606036740.html,"3,650",49.282161,-123.124498
(UniqueAccommodations.com) ID:2691 Furnished 2bed + Den Yaletown Park,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7604215486.html,"4,200",49.278126,-123.118918
Panoramic View on the upper floor with A/C at the Heart of Kerrisdale,https://vancouver.craigslist.org/van/apa/d/vancouver-panoramic-view-on-the-upper/7608892319.html,"5,000",49.233068,-123.158841
3 bedrooms 2 baths apartment,https://vancouver.craigslist.org/van/apa/d/mission-bedrooms-baths-apartment/7606562205.html,"2,400",49.13541,-122.309407
D100 - Point Grey Estates - 3220 West 4th Ave,https://vancouver.craigslist.org/van/apa/d/vancouver-d100-point-grey-estates-west/7608888115.html,"3,600",49.26823,-123.176343
(UniqueAccommodations.com) ID:5256 Boutique furnished townhouse,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7604216372.html,"6,500",49.257173,-123.14559
1 BR SUITE - **PENTHOUSE** - EXTRAVAGANT VIEWS! Laundry In-Suite,https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-suite-penthouse-extravagant/7603865533.html,"2,645",49.229931,-122.995159
(UniqueAccommodations.com) ID:2223 Penthouse Azura 2 rental,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7606060887.html,"25,000",49.2767,-123.13
"Great room, great location! Available now!",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-north-central-great/7606009920.html,"1,430",49.37522,-123.053192
(UniqueAccommodations.com) ID:5311 Spacious 2bdrm in Lower Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-uniqueaccommodationscom/7606061858.html,"6,500",49.309386,-123.0783
(UniqueAccommodations.com) ID:5305 Stunning 3 bdrm 3 btrhm townhouse,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7608891720.html,"5,200",49.245521,-123.11753
Located in Coquitlam: Recently Renovated House Upper Level 3Bed+1Bath,https://vancouver.craigslist.org/pml/apa/d/coquitlam-located-in-coquitlam-recently/7608888453.html,"3,550",49.258933,-122.863302
(UniqueAccommodations.com) ID:5283 2 bdrm with a huge patio in Telus G,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom-id/7608891130.html,"5,600",49.280024,-123.118104
(UniqueAccommodations.com)ID:4428 Dreamy Penthouse w/ Glamorous Decor,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscomid4428/7606061601.html,"5,850",49.277197,-123.124681
(UniqueAccommodations.com) ID:3707 The Hotel Georgia Private Residence,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7606736891.html,"7,400",49.2866,-123.1158
(UniqueAccommodations.com) ID:5312 Stunning 4 bedroom house with views,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-uniqueaccommodationscom/7605589172.html,"8,500",49.32866,-123.061402
Located in the Heart of Downtown Vancouver: 1Bed + 1Bath + Patio w/ AC,https://vancouver.craigslist.org/van/apa/d/vancouver-located-in-the-heart-of/7608890844.html,"3,500",49.289933,-123.128666
(UniqueAccommodations.com) ID:3871 Lovely Unit at The Prescott,https://vancouver.craigslist.org/van/apa/d/north-vancouver-uniqueaccommodationscom/7605445688.html,"3,800",49.319961,-123.0719
May 1st | Gorgeous Fully Furnished 1 bed loft @ Carrall Station,https://vancouver.craigslist.org/van/apa/d/vancouver-may-1st-gorgeous-fully/7608016008.html,"3,000",49.282247,-123.09735
(UniqueAccommodations.com) ID:5316 Luxurious 3 bdrm townhome,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7607679289.html,"8,500",49.246499,-123.139966
AVAILABLE JULY 1ST | North facing airy 3 bed 2 bath w/ balcony,https://vancouver.craigslist.org/van/apa/d/vancouver-available-july-1st-north/7607208877.html,"5,995",49.231854,-123.157027
STUNNING 2 BEDROOM/2 BATHROOM IN DOWNTOWN POCO,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-stunning-bedroom/7606752798.html,"2,400",49.259711,-122.782501
"2 Bdr 2 level Penthouse, 30th floor, Coquitlam Avail Now",https://vancouver.craigslist.org/pml/apa/d/coquitlam-bdr-level-penthouse-30th/7608890180.html,"4,250",49.282903,-122.793503
2 bedroom ground level suite,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-ground-level-suite/7608889300.html,"2,700",49.218399,-123.098109
Ladner,https://vancouver.craigslist.org/rds/apa/d/delta-central-ladner/7604994670.html,"1,650",49.0986,-123.0318
Unfurnished 3 bed 2.5 bath main floor unit in a single house for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bed-25-bath-main/7608882735.html,"3,600",49.221535,-123.122052
rarely available - a long term home,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-rarely-available-long/7607711897.html,"4,250",49.32583,-123.107655
2 Bedroom ground level basement suite,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-ground-level-basement/7602657687.html,"2,200",49.2038,-122.9921
1 Bedroom + Den near Airport - Richmond River Park Place II,https://vancouver.craigslist.org/rch/apa/d/richmond-west-bedroom-den-near-airport/7608866230.html,"2,500",49.1626,-123.1721
Compass #2308| Unfurnished 1 Bed+Den+ A/C+ Balcony w/ views,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-compass-2308/7604698586.html,"2,545",49.312047,-123.031817
Pinnacle Living| Unfurnished 2Bed+Den+2Bath+AC+Balcony+SMALL PETS OK!,https://vancouver.craigslist.org/van/apa/d/vancouver-pinnacle-living-unfurnished/7605804810.html,"3,990",49.267172,-123.113732
"Poirier, ground studio in new house (separate entrance)",https://vancouver.craigslist.org/pml/apa/d/coquitlam-poirier-ground-studio-in-new/7608875591.html,"1,600",49.257106,-122.840409
 NEW Golf Course View 1 Bed & Den Condo (FURNISHED),https://vancouver.craigslist.org/pml/apa/d/coquitlam-new-golf-course-view-bed-den/7604841633.html,"3,000",49.248997,-122.872028
Furnished 2Br2Ba Luxury Condo - Coal Harbour Downtown Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-2br2ba-luxury-condo/7608885281.html,"4,800",49.284497,-123.139739
Rarely Available Newly Renovated Upper Level 4-Bed 2-Bath Burnaby Home,https://vancouver.craigslist.org/bnc/apa/d/burnaby-rarely-available-newly/7607368854.html,"4,858",49.218354,-122.933417
Rarely Available Newly Renovated 1-Bed 1-Bath Suite in Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-rarely-available-newly/7605483311.html,"2,188",49.218354,-122.933417
Rarely Available Newly Renovated 5-Bed 3-Bath Burnaby Home -2Suites,https://vancouver.craigslist.org/bnc/apa/d/burnaby-rarely-available-newly/7607368641.html,"7,000",49.218354,-122.933417
Riverdale Drive main floor 3 bedroom + 2 bathroom - Richmond,https://vancouver.craigslist.org/rch/apa/d/richmond-west-riverdale-drive-main/7608863863.html,"3,700",49.1626,-123.1721
4 Bedroom lower level home at Fraser area in East Vancouver!,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-lower-level-home-at/7603887608.html,"3,300",49.248,-123.0913
Located in North Vancouver: Beautiful 1Bed + 1Bath Furnished Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-located-in-north/7608879453.html,"2,300",49.317772,-123.084412
One bedroom (Coquitlam),https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-one-bedroom/7608878552.html,"1,500",49.2436,-122.7865
Vacant 4+Den House in Shaughnessy,https://vancouver.craigslist.org/van/apa/d/vancouver-vacant-4den-house-in/7608881059.html,"6,000",49.250841,-123.139056
Burquitlam New furnished 1Bed/1Bath Unit,https://vancouver.craigslist.org/pml/apa/d/coquitlam-burquitlam-new-furnished-1bed/7600639404.html,"2,220",49.266096,-122.882515
FURNISHED 2 BED 2 BATH LUXURY CONDO FOR RENT (Small dog friendly),https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bed-bath-luxury/7600876270.html,"4,350",49.218366,-123.140182
KERRISDALE - 1 BR SUITE AVAILABLE - PET FRIENDLY,https://vancouver.craigslist.org/van/apa/d/vancouver-kerrisdale-br-suite-available/7606798670.html,"2,250",49.219344,-123.140654
Amazing views from a 2 bedroom unit at Jameson House in Downtown!,https://vancouver.craigslist.org/van/apa/d/vancouver-amazing-views-from-2-bedroom/7599605869.html,"3,900",49.286217,-123.115232
Bright Yaletown 2 Bedroom Apartment with amazing views and amentites!,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-yaletown-bedroom/7607671015.html,"3,800",49.27592,-123.118127
One-bedroom Furnished Apartment in Richmond,https://vancouver.craigslist.org/rch/apa/d/richmond-west-one-bedroom-furnished/7599407918.html,"2,550",49.1626,-123.1721
Located in North Vancouver: 1Bed + 1Bath Fully Furnished Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-located-in-north/7608874178.html,"2,300",49.317772,-123.084412
Unfurnished Two Bedroom (2bedroom +1bath)Dunbar/UBC/Vancouver house/ba,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-two-bedroom/7605793000.html,"2,600",49.251252,-123.188496
Astonishing 2-bedroom Sub-penthouse in the Heart of Yaletown,https://vancouver.craigslist.org/van/apa/d/vancouver-astonishing-bedroom-sub/7607047750.html,"4,250",49.2788,-123.1139
"1 bed/1bath basement suite for rent 1,900",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-bed-1bath/7606561865.html,"1,900",49.274,-122.7649
Very Spacious and bright Lower 2 Large BR Suite,https://vancouver.craigslist.org/van/apa/d/vancouver-very-spacious-and-bright/7606983549.html,"2,000",49.217994,-123.053066
Dunbar - Whole house- Unfurnished-  6 months only,https://vancouver.craigslist.org/van/apa/d/vancouver-dunbar-whole-house/7608119927.html,"5,000",49.240601,-123.184311
4 beds 3 baths House Located @ 72A Ave for Rent,https://vancouver.craigslist.org/rds/apa/d/delta-beds-baths-house-located-72a-ave/7607211851.html,"3,700",49.134843,-122.900582
