latitude,longitude,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bedrooms,beds,price,has_availability,review_scores_value,instant_bookable,average_nearest_price,within_radius,bus_radius,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,smoking_allowed,bathrooms_type,bathrooms_number
49.27275,-123.16202,2,1,1,10,4,0,4,1.0,2.0,226.0,1,4.36,1,2550200.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27964,-123.108856,2,1,1,1,0,0,3,1.0,1.0,156.0,1,4.0,0,1518400.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.29157,-123.14117,1,1,1,21,0,0,4,2.0,3.0,355.0,1,4.92,0,1180520.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.5
49.28272,-123.13286,216,1,1,21,0,0,4,2.0,2.0,145.0,1,3.0,0,567040.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1.0
49.26122,-123.07394,1,1,1,7,0,0,4,1.0,2.0,232.0,0,4.82,0,1231600.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.26111,-123.07509,3,1,1,7,7,0,8,3.0,5.0,250.0,1,4.88,0,1442840.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2.5
49.21476,-123.09021,2,1,1,19,3,0,6,2.0,3.0,150.0,1,4.5,1,1260880.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.27437,-123.11656,5,1,1,1,0,0,4,2.0,3.0,200.0,1,5.0,0,721600.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.27383,-123.11319,2,1,1,1,0,0,3,1.0,1.0,89.0,1,5.0,0,907400.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2,1.0
49.28026,-123.12452,21,1,1,1,0,0,2,1.0,1.0,260.0,1,5.0,0,590220.0,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.2514,-123.06187,1,1,1,7,1,0,2,1.0,1.0,116.0,1,4.94,0,1451940.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.25619,-123.07367,5,1,1,7,1,0,12,5.0,5.0,307.0,1,4.89,0,1335680.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2.0
49.2792,-123.10651,4,1,1,1,0,0,4,1.0,3.0,337.0,1,4.69,1,730200.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27686,-123.10103,1,1,1,2,0,0,4,1.0,2.0,155.0,1,4.75,0,1577600.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.28384,-123.12371,2,1,1,21,0,0,2,1.0,1.0,173.0,1,4.65,0,775200.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.2798,-123.10667,2,1,1,1,0,0,3,1.0,1.0,147.0,1,4.77,0,655400.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0
49.2694,-123.10194,3,1,1,12,0,0,4,1.0,2.0,211.0,1,4.77,0,1167000.4,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.28064,-123.12444,1,1,1,1,0,0,3,1.0,2.0,130.0,1,4.0,0,685600.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.27799,-123.11139,18,1,1,1,0,0,3,1.0,2.0,110.0,1,4.0,0,701400.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.24324,-123.17941,2,1,1,3,3,0,4,2.0,2.0,120.0,1,3.67,0,3070640.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.25765,-123.0813,1,1,1,12,1,0,2,1.0,1.0,135.0,1,4.9,0,1862060.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.278938,-123.107407,3,1,1,1,0,0,4,1.0,1.0,192.0,1,4.5,0,864600.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.28084,-123.12641,1,1,1,1,0,0,4,1.0,2.0,90.0,1,4.71,0,755600.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.28028,-123.10621,1,1,1,1,0,0,2,1.0,1.0,160.0,1,4.81,0,644600.0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.2786,-123.12437,1,1,1,1,0,0,6,2.0,3.0,201.0,1,4.6,0,2037600.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.27804,-123.1211,4,1,1,1,4,0,2,1.0,1.0,229.0,1,4.79,1,749400.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.21478,-123.14897,2,0,1,8,3,0,3,1.0,1.0,88.0,1,4.5,1,2772140.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.2596,-123.11891,3,1,1,4,5,0,4,1.0,2.0,105.0,1,4.7,1,772800.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27964,-123.108856,2,1,1,1,0,0,3,1.0,2.0,149.0,1,4.75,0,1518400.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.22833,-123.10478,1,1,1,19,0,0,2,1.0,1.0,101.0,1,4.86,0,1845500.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2,1.0
49.24993,-123.1002,1,1,1,15,1,0,2,1.0,1.0,100.0,1,4.92,0,1947560.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.274539947509766,-123.12782287597656,1,1,1,1,0,0,2,1.0,1.0,120.0,1,4.33,0,973200.0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.275593,-123.037613,3,1,1,6,1,0,4,1.0,2.0,119.0,1,5.0,1,1458460.0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1.0
49.28052,-123.12463,1,1,0,1,0,0,5,1.0,3.0,162.0,1,4.48,0,1238200.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.26661,-123.0567,7,1,1,5,3,0,2,1.0,1.0,203.0,1,4.8,0,1543200.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.26571,-123.05677,7,1,1,5,10,2,2,1.0,1.0,105.0,1,4.74,0,1405180.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0
49.21473,-123.09433,7,1,1,19,3,0,2,1.0,1.0,134.0,1,5.0,0,1638600.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27564,-123.12832,2,1,1,1,0,0,4,2.0,2.0,240.0,1,4.9,0,628600.0,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0
49.24094,-123.06918,1,1,1,7,2,0,4,2.0,2.0,214.0,1,5.0,0,1219200.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.5
49.27837,-123.10839,1,1,1,1,0,0,4,1.0,2.0,147.0,1,4.83,0,935000.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.2801,-123.10828,1,1,1,1,0,0,8,3.0,3.0,251.0,1,4.86,0,877800.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2.0
49.27781,-123.11919,2,1,1,1,0,0,5,2.0,3.0,282.0,1,4.91,0,653200.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.274769,-123.115135,1,1,1,1,0,0,2,1.0,2.0,120.0,1,4.0,0,1187400.0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.28164,-123.09936,3,1,1,2,0,0,3,2.0,2.0,206.0,1,4.5,0,2678340.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.23235,-123.04779,7,1,1,9,3,0,6,3.0,3.0,227.0,1,4.56,0,1388260.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.5
49.22422,-123.14729,20,1,1,8,13,2,1,1.0,1.0,71.0,1,4.4,0,3140400.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
49.23984,-123.04397,2,1,1,14,1,0,4,2.0,2.0,145.0,1,4.83,0,1210200.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.22589,-123.05035,2,1,1,20,3,0,2,1.0,1.0,75.0,1,4.89,0,2021040.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27086,-123.18188,1,1,1,10,7,0,2,1.0,1.0,117.0,1,4.67,0,2980600.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.25369,-123.09964,2,1,1,15,1,0,2,1.0,2.0,109.0,1,4.86,0,1801800.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.27997,-123.10719,2,1,1,1,0,0,4,1.0,2.0,148.0,1,4.7,1,666200.0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.21647,-123.06073,1,1,1,20,1,0,6,2.0,3.0,123.0,1,4.09,0,1988200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0
49.27314,-123.12782,5,1,1,1,7,0,6,3.0,4.0,182.0,1,4.72,0,937200.0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5
49.27923,-123.10773,1,1,1,1,4,0,8,3.0,5.0,284.0,1,4.78,0,951800.0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.28842,-123.13156,15,1,1,21,0,0,6,2.0,2.0,298.0,1,4.43,0,1002800.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.5
49.27928,-123.10643,6,1,1,1,0,0,4,1.0,3.0,350.0,1,4.86,0,707800.0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2,1.0
49.28052,-123.12454,2,1,1,1,0,0,2,1.0,1.0,152.0,1,4.87,0,1238200.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.287464,-123.123779,1,1,1,1,0,0,4,1.0,2.0,227.0,1,4.78,1,768400.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0
49.28217795664162,-123.08393608778717,5,1,1,2,0,0,3,1.0,2.0,110.0,1,4.5,0,2177560.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.27398,-123.11435,142,1,1,1,0,0,3,1.0,1.0,135.0,1,4.36,1,1244800.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.27564,-123.11385,142,1,1,1,0,0,2,1.0,1.0,150.0,1,4.79,1,674800.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.26419,-123.1832,10,1,1,10,1,0,3,2.0,1.0,159.0,1,4.73,0,617620.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.2823,-123.12447,4,1,1,21,0,0,2,1.0,1.0,118.0,1,4.5,0,676000.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.28194,-123.08367,1,1,1,2,0,0,2,1.0,1.0,125.0,1,4.75,0,1881600.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.2817,-123.12652,3,1,1,21,0,0,2,1.0,1.0,189.0,1,5.0,0,575400.0,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.27066,-123.1412,6,1,1,4,0,0,4,2.0,2.0,250.0,1,4.75,0,961960.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.2286,-123.10228,2,1,1,19,1,0,4,2.0,3.0,121.0,1,4.8,0,1766900.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.28065,-123.07268,1,1,1,5,5,0,6,3.0,3.0,260.0,1,5.0,0,2270280.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0
49.28966,-123.1333,15,1,1,21,0,0,6,2.0,2.0,182.0,1,4.56,1,948600.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,2.5
49.278667,-123.107681,2,1,1,1,0,0,6,2.0,3.0,230.0,1,4.81,0,930000.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0
49.23929,-123.0323,7,1,1,14,5,0,2,1.0,1.0,86.0,1,4.56,0,483600.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.22643,-123.09187,2,1,1,19,3,0,4,2.0,3.0,174.0,1,5.0,0,1893020.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1.0
49.27926,-123.11004,1,1,1,1,0,0,3,1.0,2.0,220.0,1,4.89,0,677800.0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.2085,-123.13856,1,1,1,11,0,0,2,1.0,1.0,193.0,1,4.35,1,2382140.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.23961,-123.05595,2,1,1,14,7,0,7,3.0,4.0,275.0,1,4.76,0,1290320.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,3.0
49.22635,-123.12193,42,1,1,13,10,2,2,1.0,1.0,60.0,1,4.86,1,3393720.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
49.25769,-123.09847,1,1,1,12,0,0,2,1.0,1.0,98.0,1,5.0,0,1248580.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27813,-123.12249,1,1,1,1,4,0,4,1.0,2.0,156.0,1,4.71,0,540000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.27908,-123.07132,4,1,1,5,3,0,4,2.0,2.0,228.0,1,4.74,0,1082160.0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.26862,-123.16129,2,1,1,10,7,0,3,2.0,2.0,275.0,1,4.91,0,665060.0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0
49.22571,-123.0248,3,1,1,9,1,0,4,2.0,2.0,170.0,1,4.66,1,1635680.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.28856,-123.05462,1,1,1,6,1,0,2,1.0,1.0,100.0,1,4.85,0,1338940.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.26916,-123.15598,1,1,1,10,0,0,2,1.0,1.0,320.0,1,4.8,0,1363600.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.28193,-123.08341,1,1,1,2,0,0,2,1.0,1.0,126.0,1,4.91,0,1867200.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.22628,-123.1219,42,1,1,13,3,0,2,1.0,1.0,65.0,1,5.0,1,3621820.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.26059,-123.08626,1,1,1,12,1,0,4,2.0,2.0,131.0,1,4.89,0,1687140.0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.27818,-123.1205,1,1,1,1,4,0,2,1.0,1.0,190.0,1,4.81,0,658400.0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
